-24.00	-2.172116234397115164e+01	4.999999999999999289e+01
-23.00	-2.201414594031713889e+01	5.000980384651246169e+01
-22.00	-2.238543752017610089e+01	4.998106364085828801e+01
-21.00	-2.279926717290663163e+01	5.003528490239268223e+01
-20.00	-2.307307112946310923e+01	4.969126204915409772e+01
-19.00	-2.400275519577882122e+01	5.087413779458407248e+01
-18.00	-2.389799195065183923e+01	4.955551959714104981e+01
-17.00	-2.537904670436961041e+01	5.179078267218721976e+01
-16.98	-2.544772996458782899e+01	5.191750661760656271e+01
-16.96	-2.546789838899787028e+01	5.194828535705835293e+01
-16.94	-2.551661187338802961e+01	5.203618528060155768e+01
-16.92	-2.553335841015330132e+01	5.206238316667052146e+01
-16.90	-2.557096711769598940e+01	5.213533026702579320e+01
-16.88	-2.558569736299606134e+01	5.216519110343614329e+01
-16.86	-2.559639524182124148e+01	5.219032597112548189e+01
-16.84	-2.563101643761618931e+01	5.226707049042857989e+01
-16.82	-2.564192113596874023e+01	5.229757005241948065e+01
-16.80	-2.572039802599978131e+01	5.246767722787154753e+01
-16.78	-2.574029752498428891e+01	5.251887390480391105e+01
-16.76	-2.574346437286877887e+01	5.253584366625356239e+01
-16.74	-2.574884958019693926e+01	5.255645495531297939e+01
-16.72	-2.575087197136683059e+01	5.256839340084830070e+01
-16.70	-2.574901787807515063e+01	5.257002577783981678e+01
-16.68	-2.575093407705481141e+01	5.257573195700437907e+01
-16.66	-2.575648180051931035e+01	5.258486025744865344e+01
-16.64	-2.574273703109814093e+01	5.254972941567112343e+01
-16.62	-2.574872825991761971e+01	5.254946353844424323e+01
-16.60	-2.570615788236450072e+01	5.244390898683415259e+01
-16.58	-2.548625944514877162e+01	5.197014239816883929e+01
-16.56	-2.547759676282656116e+01	5.192117100085742720e+01
-16.54	-2.539333307437392051e+01	5.171137013656493764e+01
-16.52	-2.539690737879680071e+01	5.167422080184012856e+01
-16.50	-2.539593791317562932e+01	5.162083874410271278e+01
-16.48	-2.531903353053708017e+01	5.140662900875460650e+01
-16.46	-2.532803682675042012e+01	5.136102400484809039e+01
-16.44	-2.522808582784927012e+01	5.108834148414406684e+01
-16.42	-2.523250421650698883e+01	5.102205419052128121e+01
-16.40	-2.507451164339655136e+01	5.062250351531665160e+01
-16.38	-2.466119844321064036e+01	4.970363410493403933e+01
-16.36	-2.466385779413866075e+01	4.962237802237776663e+01
-16.34	-2.457926700934010000e+01	4.936220100326192295e+01
-16.32	-2.459968568404095990e+01	4.931070729638184247e+01
-16.30	-2.454564887020451991e+01	4.910743181907854904e+01
-16.28	-2.456395324598215879e+01	4.904742239703058715e+01
-16.26	-2.459017818824278123e+01	4.900144008773074233e+01
-16.24	-2.454231883436127859e+01	4.880644614263626124e+01
-16.22	-2.456476061711022041e+01	4.875063955900220947e+01
-16.20	-2.443032021865096937e+01	4.838249438589333806e+01
-16.18	-2.444683172164513962e+01	4.831369431293190075e+01
-16.16	-2.449220996847449072e+01	4.830117587142927249e+01
-16.14	-2.453504645500672865e+01	4.828258934310088790e+01
-16.12	-2.458428782725415118e+01	4.827548723171744882e+01
