-24.00	-2.171430574230344135e+01	5.000000000000000000e+01
-23.00	-2.200001053375829940e+01	5.000260958250090226e+01
-22.00	-2.235842766238675949e+01	4.997952786726924046e+01
-21.00	-2.276317464419749825e+01	5.003537117897717934e+01
-20.00	-2.303240752330739127e+01	4.969096394089360302e+01
-19.00	-2.396098476226658036e+01	5.087035685075871783e+01
-18.00	-2.385672474107553143e+01	4.954721310383430222e+01
-17.00	-2.533707227674304008e+01	5.177859856140550221e+01
-16.98	-2.540578683167152008e+01	5.190520139375433217e+01
-16.96	-2.542602503263658065e+01	5.193585587121408764e+01
-16.94	-2.547479846144133120e+01	5.202363025718373990e+01
-16.92	-2.549163823842841126e+01	5.204970224824018743e+01
-16.90	-2.552933232142044062e+01	5.212252541992125998e+01
-16.88	-2.554417085582554847e+01	5.215226513625921712e+01
-16.86	-2.555500103987942850e+01	5.217727876538709353e+01
-16.84	-2.558974667531105140e+01	5.225390795226690699e+01
-16.82	-2.560080341505431889e+01	5.228429879870625996e+01
-16.80	-2.567940430710766009e+01	5.245430228854076660e+01
-16.78	-2.569947958254639886e+01	5.250539926098790744e+01
-16.76	-2.570283997805859855e+01	5.252227308513234050e+01
-16.74	-2.570842834010036171e+01	5.254279702352719283e+01
-16.72	-2.571065822178110949e+01	5.255465638157731689e+01
-16.70	-2.570902255610798903e+01	5.255621078476755770e+01
-16.68	-2.571115881417609117e+01	5.256184443312176313e+01
-16.66	-2.571692505589069100e+01	5.257090619232518236e+01
-16.64	-2.570340966632018009e+01	5.253571307628175902e+01
-16.62	-2.570961780247603912e+01	5.253538894147025218e+01
-16.60	-2.566727240940112154e+01	5.242978464658784787e+01
-16.58	-2.544768299436525893e+01	5.195597480510880928e+01
-16.56	-2.543922116049487059e+01	5.190696844214733119e+01
-16.54	-2.535519311463220049e+01	5.169714177093273122e+01
-16.52	-2.535895814417257910e+01	5.165997610226887105e+01
-16.50	-2.535817305155374868e+01	5.160658901359224160e+01
-16.48	-2.528146014216375903e+01	5.139239790718357881e+01
-16.46	-2.529060708107337163e+01	5.134682547289379784e+01
-16.44	-2.519081702615939022e+01	5.107418175564337304e+01
-16.42	-2.519532463405814937e+01	5.100794182871639748e+01
-16.40	-2.503744424952533976e+01	5.060844969773013702e+01
-16.38	-2.462431472263982002e+01	4.968964531272399654e+01
-16.36	-2.462700757404097018e+01	4.960845594736584019e+01
-16.34	-2.454246832289332048e+01	4.934835362735486797e+01
-16.32	-2.456290174211908095e+01	4.929693844640665645e+01
-16.30	-2.450889299539397825e+01	4.909374042519409187e+01
-16.28	-2.452719421447100956e+01	4.903380404162818706e+01
-16.26	-2.455340376810652003e+01	4.898789209437337178e+01
-16.24	-2.450551595834135910e+01	4.879297519431810315e+01
-16.22	-2.452789895863249825e+01	4.873725257580390746e+01
-16.20	-2.439340961614200864e+01	4.836918208960224064e+01
-16.18	-2.440982946773135964e+01	4.830044962719085078e+01
-16.16	-2.445511018020289029e+01	4.828799960708438022e+01
-16.14	-2.449784253145677937e+01	4.826948262144689039e+01
-16.12	-2.454696851856495954e+01	4.826244236582105174e+01
-16.10	-2.459639903021528085e+01	4.825482590618314305e+01
-16.08	-2.465347552658057850e+01	4.826064099849080691e+01
-16.06	-2.470599198496379856e+01	4.825596228311548685e+01
-16.04	-2.477245975244719034e+01	4.827670381529487287e+01
-16.02	-2.482916471895851984e+01	4.827632414672490313e+01
-16.00	-2.490812691419413127e+01	4.831703210676675297e+01
-15.98	-2.500706562169522940e+01	4.839405565427269096e+01
-15.96	-2.506521715958325913e+01	4.838950758096807192e+01
-15.94	-2.512519518420126019e+01	4.838623762354558266e+01
-15.92	-2.518323095670855949e+01	4.837704786956157221e+01
-15.90	-2.524253143461378102e+01	4.836812209269996998e+01
-15.88	-2.529734222879795880e+01	4.834880019880022672e+01
-15.86	-2.535720638975911001e+01	4.833760865031619147e+01
-15.84	-2.540592507295547975e+01	4.830398671766654672e+01
-15.82	-2.546352029121661076e+01	4.828654010294746257e+01
-15.80	-2.545617987684731887e+01	4.814585440007177652e+01
-15.78	-2.548583073648045882e+01	4.807581361307307333e+01
-15.76	-2.554175250894833127e+01	4.805622571676227750e+01
-15.74	-2.558233592703700054e+01	4.800905878326838661e+01
-15.72	-2.563881909807802018e+01	4.799361254772799867e+01
-15.70	-2.569262752455773935e+01	4.797544006359787261e+01
-15.68	-2.573830330286331858e+01	4.794481525755998774e+01
-15.66	-2.579082057812791007e+01	4.793031195676707767e+01
-15.64	-2.583847235715271040e+01	4.791031729518739724e+01
-15.62	-2.588847896536039883e+01	4.789862599683098665e+01
-15.60	-2.594513619773774948e+01	4.790367820351057304e+01
-15.58	-2.607602752434794979e+01	4.804994223062080749e+01
-15.56	-2.613265544653416939e+01	4.806368796911841201e+01
-15.54	-2.622297769774893084e+01	4.814418528886930204e+01
-15.52	-2.627382919027152042e+01	4.815700708279903353e+01
-15.50	-2.636169591806811141e+01	4.824243564512961768e+01
-15.48	-2.641311911242701171e+01	4.826651087439795873e+01
-15.46	-2.645656264561511151e+01	4.828083969245064822e+01
-15.44	-2.655893730304589084e+01	4.840795831986061160e+01
-15.42	-2.660403924571982870e+01	4.843584238205946235e+01
-15.40	-2.674519366305456103e+01	4.864385809142616779e+01
-15.38	-2.709407028196406131e+01	4.923464036692563894e+01
