-24.00	-2.172116008433991041e+01	4.999999999999999289e+01
-23.00	-2.202889979449390978e+01	4.998641835183835269e+01
-22.00	-2.240123981033021039e+01	4.995429638517760651e+01
-21.00	-2.281269373293264024e+01	5.001372185363153022e+01
-20.00	-2.308508962131728026e+01	4.966893858494383096e+01
-19.00	-2.401373258509385877e+01	5.084746727567478786e+01
-18.00	-2.391089148857100000e+01	4.952542533793703683e+01
-17.00	-2.539230787926477007e+01	5.175412457883344786e+01
-16.98	-2.546098472445016014e+01	5.188094911302607670e+01
-16.96	-2.548115379169968975e+01	5.191182816704994707e+01
-16.94	-2.552986883585353084e+01	5.199982528885092137e+01
-16.92	-2.554661718684391047e+01	5.202611869087989760e+01
-16.90	-2.558423096782829020e+01	5.209916141288589841e+01
-16.88	-2.559896968032055042e+01	5.212911050725917761e+01
-16.86	-2.560967537313266007e+01	5.215432298575071712e+01
-16.84	-2.564430719619425858e+01	5.223113481456920937e+01
-16.82	-2.565522721299392828e+01	5.226169712910377996e+01
-16.80	-2.573372394278556996e+01	5.243185451513460293e+01
-16.78	-2.575364690243073085e+01	5.248308088262231763e+01
-16.76	-2.575684630086751881e+01	5.250007103093606275e+01
-16.74	-2.576226054540464006e+01	5.252068528964586136e+01
-16.72	-2.576431863348890161e+01	5.253259917445291904e+01
-16.70	-2.576250153900652151e+01	5.253419114983228866e+01
-16.68	-2.576445559327700963e+01	5.253983934498732111e+01
-16.66	-2.577004364705203088e+01	5.254888839983294702e+01
-16.64	-2.575634034423140051e+01	5.251365471283308750e+01
-16.62	-2.576237298815233956e+01	5.251325941080366277e+01
-16.60	-2.571984204806209107e+01	5.240754969732179092e+01
-16.58	-2.549998066275954045e+01	5.193361203728950670e+01
-16.56	-2.549135294766909965e+01	5.188444583236554308e+01
-16.54	-2.540712181887650090e+01	5.167442000723522000e+01
-16.52	-2.541072200906137013e+01	5.163703480392803158e+01
-16.50	-2.540977114876815079e+01	5.158340347737927090e+01
-16.48	-2.533287408239949912e+01	5.136894353379457812e+01
-16.46	-2.534187847206284161e+01	5.132308652469085786e+01
-16.44	-2.524192475323177121e+01	5.105014181350910718e+01
-16.42	-2.524633740903250967e+01	5.098357549418547308e+01
-16.40	-2.508833764527521026e+01	5.058373495412067200e+01
-16.38	-2.467501658010247922e+01	4.966456777962719826e+01
-16.36	-2.467766800584345077e+01	4.958301242060574765e+01
-16.34	-2.459306899142427127e+01	4.932253385556622050e+01
-16.32	-2.461348211251522144e+01	4.927073452575149304e+01
-16.30	-2.455944569207440864e+01	4.906715166239514758e+01
-16.28	-2.457775693614205892e+01	4.900684658473785760e+01
-16.26	-2.460399645612070074e+01	4.896058200002813265e+01
-16.24	-2.455616276855415947e+01	4.876530421010028959e+01
-16.22	-2.457863481324969968e+01	4.870921333364888994e+01
-16.20	-2.444422884792912143e+01	4.834079382688643989e+01
-16.18	-2.446078123227109913e+01	4.827173727858656349e+01
-16.16	-2.450621115757153134e+01	4.825897438145249652e+01
-16.14	-2.454911200745517874e+01	4.824014946613453247e+01
-16.12	-2.459842733792631009e+01	4.823282472366091866e+01
-16.10	-2.464807217834878017e+01	4.822493712733300697e+01
-16.08	-2.470539124889099014e+01	4.823050335234830754e+01
-16.06	-2.475818012714556104e+01	4.822558706604814915e+01
-16.04	-2.482494929670075123e+01	4.824610988082010010e+01
-16.02	-2.488196946632907824e+01	4.824554944344752982e+01
-16.00	-2.496129034255256940e+01	4.828610519324598016e+01
-15.98	-2.506062540341720890e+01	4.836300032424650652e+01
-15.96	-2.511921724682624912e+01	4.835834291274237984e+01
-15.94	-2.517968891055614122e+01	4.835497402023292324e+01
-15.92	-2.523826488473460827e+01	4.834570670679642745e+01
-15.90	-2.529814567686829108e+01	4.833672884466000141e+01
-15.88	-2.535358608133081049e+01	4.831738827316844009e+01
-15.86	-2.541413618854457113e+01	4.830618247896720874e+01
-15.84	-2.546359276312632147e+01	4.827256049064539667e+01
-15.82	-2.552198199963611103e+01	4.825513117254830320e+01
-15.80	-2.551548177386385063e+01	4.811447431803019725e+01
-15.78	-2.554601374722438933e+01	4.804449303967412988e+01
-15.76	-2.560286361328109095e+01	4.802496167590985721e+01
-15.74	-2.564440901740929135e+01	4.797785624082928280e+01
-15.72	-2.570188119301878871e+01	4.796248944801143210e+01
-15.70	-2.575670450866368100e+01	4.794440788857811242e+01
-15.68	-2.580342830531273890e+01	4.791387004875367950e+01
-15.66	-2.585701596650651979e+01	4.789945716574729317e+01
-15.64	-2.590574800656897025e+01	4.787956172926644882e+01
-15.62	-2.595685764928159855e+01	4.786796247927131276e+01
-15.60	-2.601462378125026831e+01	4.787310594269293773e+01
-15.58	-2.614664857395336028e+01	4.801945433810791286e+01
-15.56	-2.620441991666799098e+01	4.803326808215751242e+01
-15.54	-2.629589855924730912e+01	4.811381492156402118e+01
-15.52	-2.634791655493132012e+01	4.812665102389866689e+01
